X;Y
1,798209;1,530216
1,798209;1,530216
1,798209;1,530216
1,775905;1,567044
1,775905;1,567044
1,775905;1,567044
1,775905;1,567044
1,775905;1,567044
1,753473;1,603794
1,753473;1,603794
1,753473;1,603794
1,730403;1,640147
1,730403;1,640147
1,730403;1,640147
1,730403;1,640147
1,730403;1,640147
1,707206;1,676419
1,707206;1,676419
1,707206;1,676419
1,707206;1,676419
1,684009;1,712692
1,684009;1,712692
1,684009;1,712692
1,660812;1,748964
1,660812;1,748964
1,660812;1,748964
1,637615;1,785236
1,637615;1,785236
1,637615;1,785236
1,637615;1,785236
1,637615;1,785236
1,614418;1,821509
1,614418;1,821509
1,614418;1,821509
1,614418;1,821509
1,592501;1,858568
1,592501;1,858568
1,592501;1,858568
1,592501;1,858568
1,592501;1,858568
1,57189;1,89637
1,57189;1,89637
1,57189;1,89637
1,552344;1,934733
1,552344;1,934733
1,552344;1,934733
1,552344;1,934733
1,534421;1,973881
1,534421;1,973881
1,534421;1,973881
1,534421;1,973881
1,516497;2,013029
1,516497;2,013029
1,516497;2,013029
1,516497;2,013029
1,498574;2,052176
1,498574;2,052176
1,498574;2,052176
1,498574;2,052176
1,498574;2,052176
1,498574;2,052176
1,480651;2,091324
1,480651;2,091324
1,480651;2,091324
1,480651;2,091324
1,462728;2,130471
1,462728;2,130471
1,462728;2,130471
1,462728;2,130471
1,462728;2,130471
1,444805;2,169619
1,444805;2,169619
1,444805;2,169619
1,444805;2,169619
1,444805;2,169619
1,426882;2,208767
1,426882;2,208767
1,426882;2,208767
1,426882;2,208767
1,426882;2,208767
1,448107;2,265837
1,448107;2,265837
1,448107;2,265837
1,448107;2,265837
1,448107;2,265837
1,487254;2,283761
1,487254;2,283761
1,487254;2,283761
1,526402;2,301684
1,526402;2,301684
1,526402;2,301684
1,526402;2,301684
1,526402;2,301684
1,583247;2,279863
1,583247;2,279863
1,583247;2,279863
1,583247;2,279863
1,639623;2,256856
1,639623;2,256856
1,639623;2,256856
1,694898;2,231316
1,694898;2,231316
1,694898;2,231316
1,694898;2,231316
1,694898;2,231316
1,749342;2,204051
1,749342;2,204051
1,749342;2,204051
1,749342;2,204051
1,749342;2,204051
1,802904;2,175091
1,802904;2,175091
1,802904;2,175091
1,813028;2,133242
1,813028;2,133242
1,813028;2,133242
1,813028;2,133242
1,813028;2,133242
1,822274;2,091191
1,822274;2,091191
1,822274;2,091191
1,831078;2,049046
1,831078;2,049046
1,831078;2,049046
1,831078;2,049046
1,839146;2,006753
1,839146;2,006753
1,839146;2,006753
1,839146;2,006753
1,839146;2,006753
1,846622;1,964351
1,846622;1,964351
1,846622;1,964351
1,853506;1,92185
1,853506;1,92185
1,853506;1,92185
1,853506;1,92185
1,853506;1,92185
1,859349;1,879192
1,859349;1,879192
1,859349;1,879192
1,859349;1,879192
1,859349;1,879192
1,864596;1,836458
1,864596;1,836458
1,864596;1,836458
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
1,868349;1,793566
